,text
124,Air Jordan 1 Mid “multicolor” Shoe tags #jordans #jordan #airjordan #jordanretro #nike #jumpman #retrojordans #toonskiccs #tkiccs #footlocker #Kotd #igsneakers #shoeporn #soleonfire #sneakerfiles #kicksonfire… https://www.instagram.com/p/B0FfED4nSkw/?igshid=rnyojk5z5t4u
125,Check out Nike Air Jordan Retro I 1 MID Top 3 Blue Red Bred Royal DS guaranteed authentic https://www.ebay.com/ulk/itm/173969315612 ⁦@eBay⁩ ⁦@SneakerEbay⁩
126,"Nike Air Jordan 1 MID SE Size : 39-45 Price : IDR. 2,300,000 Info : Text/Whatsapp 085257964721 #nikeshoes #nikeairjordan #nikeoriginal #nikebasketballshoes #sepatunike #sepatuoriginal #sepatumalang #aisyhugsneakers https://www.instagram.com/p/B0DjZIUBybr/?igshid=16gwj2cpvjyxz"
127,Check out what I just added to my closet on Poshmark: Nike Air Jordan 1 Mid Top 3 Retro Sz 11.5 DS. https://poshmark.com/listing/5d3030fa8d6f1ae9319ab8d9?utm_campaign=referral_code%3DCALIFLIPS661&amp;utm_source=tw_sh&amp;utm_content=feature%3Dsh_li_cl_ios%26rfuid%3D5cefad5e0c5e3b6197871364%26ext_trk%3Dbranch via @poshmarkapp #shopmycloset
128,"Live via JDSports DE: Nike Air Jordan 1 Mid Womens ""Reverse Black Toe"" - including big sizes! http://bit.ly/2Gh3zhs"
129,"The Nike Wmns Air Jordan 1 Mid ""Reverse Black Toe"" is now available via Footlocker EU: GB: http://bit.ly/2Ghyb2d DE: http://bit.ly/2GhPkbV IT: http://bit.ly/2GhycDj"
130,Ad: NEW Grade School Air Jordan 1 Mid SE 'White/Teal Tint' dropped via Nike US =&gt; http://bit.ly/2JSClia
131,AD: US RELEASE Air Jordan 1 Mid GS 'White/Obsidian' on Nike US Selected sizes only =&gt; http://bit.ly/2SrUB5O
132,Ad: Kids Air Jordan 1 Mid SE 'SBlack/Field Purple' dropped via Nike US GS:http://bit.ly/2YStrr3 PS:http://bit.ly/2M2NWhj TD:http://bit.ly/2O0b6qW
133,Ad: Grade School Air Jordan 1 Mid 'White/Obsidian' dropped via Nike US =&gt; http://bit.ly/2YWlYal
134,Nike Air Jordan 1 Mid Yellow Toe Black https://ajsole23.blog/nike-air-jordan-1-mid-yellow-toe-black/
135,Nike Air Jordan 1 Mid Yellow Toe Black https://ajsole23.blog/nike-air-jordan-1-mid-yellow-toe-black/
136,Check out what I just added to my closet on Poshmark: Nike Men's Air Jordan 1 Mid Basketball Shoes. https://poshmark.com/listing/5cdca6ccfe19c755e9f28266?utm_campaign=referral_code%3DOAHUGROWNPOSH&amp;utm_source=tw_sh&amp;utm_content=feature%3Dsh_li_el_ios%26rfuid%3D5af6abca592919b7b535cdee%26ext_trk%3Dbranch via @poshmarkapp #shopmycloset
137,【NEW ARRIVAL】NIKE AIR JORDAN 1 MID(WHITE/WHITE-WHITE) #nike #airjordan1 #airjordan #jordan #jumpman #basketball #ナイキ #エアジョーダン1 #エアジョーダン #ジョーダン #バスケットボール #スニーカー https://buff.ly/2Sjhxny
138,"Sizes 7.5+ of the Nike Air Jordan 1 Mid ""Yellow Toe"" available at Snipes DE: -&gt; http://bit.ly/2LVsKth"
139,"Air Jordan 1 Mid “New Love” 2017 Size: 8 - No Box Price: $200 Condition: Used 8/10 Available In Store 650 Port Chicago Hwy Bay Point, CA 94565 (925)250-8413 #SaintsKicks #jordan #nike #supreme #adidas #undefeated… https://www.instagram.com/p/Bz_kvxLp-RV/?igshid=1odo5cgtvq4mx"
140,"Nike Air jordan 1 Mid ""Yellow Toe"" available in all sizes via Footasylum: http://bit.ly/2JyD09t UK shipping only"
141,Air Jordan 1 Mid SE Q54 (120€) Nike Air Max 270 React (160€) Air Jordan 1 Low (100€)
142,Which 1 is the one for you?? 👀🤔 Air Jordan 1 Mid KSA or Air Jordan 1 Mid “White/Black/Red??? Now available in grade school sizes online and in store ‼️💪🏼 #styledbyhibbett #jordan #nike #justdoit #swag #wdywt #style #dontmissout #gear #redding #fashion #kidsfashion #airjordan 
143,Skye’s Sneaks of the Week: 1. @Nike Zoom Freak 1 “MVP” 2. @Jumpman23 Air Jordan 12 Retro 3. @AlealiMay x Air Jordan 6 4. Air Jordan 1 Mid Yellow Toe Black #Nike #Jordan #Giannis #Zion #WNBA #NBA
144,"Ladies and team small feet won't want to miss out on this super clean new ""Atmosphere Grey"" colourway of the Air Jordan 1 Mid that can now be had from Nike CA for 145 + free shipping! https://bit.ly/2JvXeQV"
145,"If two wrongs don't make a right, two rights don't make a wrong • ⚫️Jordan 1 patent leather gold “Mid🔔 • #jordan #nike #sneakers #airjordan #naturalhair #shoehype #sneakerhead #jordangoldtoe #longhairdontcare… https://www.instagram.com/p/Bz5969rHnGF/?igshid=d6q1avrtqn2y"
146,Check out Nike Air Jordan 1 Retro Mid Men’s Size 13 Black Metallic Gold Red 554724-013 #Jordan https://ebay.us/Hl139f via @eBay
147,"LAST 2 PAIRS! Nike Air Jordan 1 Mid ""Quai 54"" Black White Multicolor Size: US 12 US 13 ETA: 5 Days Full Payment @4.550 (exclude shipping) https://www.instagram.com/p/Bz5q_IgAjlpCj17R1ym3Xt40gjiMzq1iyi4T140/?igshid=jcpp84x3hsur"
148,NIKE AIR JORDAN 1 MID 554724-174 WHITE/METALLIC GOLD-OBSIDIAN&lt;br&gt;… [楽天] https://a.r10.to/hDxxuC #RakutenIchiba
149,NIKE AIR JORDAN 1 MID BG BQ6931-005 BLACK/FIELD PURPLE/WHITE/GYM … [楽天] https://a.r10.to/hfAkVO #RakutenIchiba
150,Check out what I just added to my closet on Poshmark: Nike Air Jordan 1 Mid SE Lakers size 12 with box. https://poshmark.com/listing/5d1944f37a81730958697a5f?utm_campaign=referral_code%3DKC15AA&amp;utm_source=tw_sh&amp;utm_content=feature%3Dsh_li__and%26rfuid%3D58bf7098f8a0732fd30e344c%26ext_trk%3Dbranch via @poshmarkapp #shopmycloset
151,Coral suede and a Canyon Gold swoosh cover our latest Air Jordan 1 Mid. Now in stock at all Kicks Lounge locations in men’s sizes for the retail price $120. Matching apparel also available. #jordan1 #nike #retro1 #airjordan1 #retro1coral #jordan1coral #airjordan1coral
152,"The Nike Air jordan 1 Mid ""Yellow Top"" dropped today: Footasylum: http://bit.ly/2JyD09t SevenStore: http://bit.ly/2JwJvcD"
153,NIKE Mens Air Jordan 1 Mid Royal Paint Splatter 554724-048 Size 9.5 Sneakers https://ift.tt/2l9LmdS
154,Check out what I just added to my closet on Poshmark: 🐰🔥 Nike AIR/HARE Jordan 1 Retro Mid SZ 6.5 Youth. https://poshmark.com/listing/5d181b9029f03001587743ec?utm_campaign=referral_code%3DLISAWARMINSTER&amp;utm_source=tw_sh&amp;utm_content=feature%3Dsh_li_el_ios%26rfuid%3D5c806e359e6b5b7a6df8bedf%26ext_trk%3Dbranch via @poshmarkapp #shopmycloset
155,"FULL SIZE RUN restocked via Snipes (EU Shipping only) - Nike Air Jordan 1 Mid Yellow Toe http://bit.ly/2SlWWPL go quick if you want small sizes, dropped no where else in Europe @snkr_twitr @SOLELINKS"
156,. . NIKE AIR JORDAN 1 MID SE . ‘YELLOW TOE’ . #airjordan1 #aj1 #aj1mid #yellowtoe #nike #jordan #pyramidfootgear #sneakershop #名古屋 #栄 #住吉ビル2階 場所: Pyramid Foot Gear https://www.instagram.com/p/Bz0HAEFFy3F/?igshid=1qk15fiv72ju3
157,"【NEW ARRIVAL】 NIKE AIR JORDAN 1 MID SE Q54 black/black-white-multi-color cj9219-001 ""Quai54"" https://item.rakuten.co.jp/ltd-online/cj9219-001/ #nike #airjordan1 #jordan #ナイキ #エアジョーダン1 #足元くら部 #スニーカーコーデ #ジョーダン… https://www.instagram.com/p/Bzz769Uh6sb/?igshid=dltbvfvepgna"
158,"Sold out via most stores, almost a FSR of the Nike Air Jordan 1 Mid ""Gold Obsidian"" is still available via Snipes, EU Shipping only: Mens: http://bit.ly/2JvYwf2 GS: http://bit.ly/2Jwi8Q4"
159,"Grab the last sizes of the Nike Air Jordan 1 Mid ""Obisidan/Gold"" under retail with code ""SUMMER15"" -&gt; http://bit.ly/2Jtqfg5"
160,Check out what I just added to my closet on Poshmark: NIKE Air Jordan 1 Mid Sneaker Basketball Shoes Kid. https://poshmark.com/listing/5ca76ac66ce3ccea38d36c3b?utm_campaign=referral_code%3DHOTNFAB&amp;utm_source=tw_sh&amp;utm_content=feature%3Dsh_li__and%26rfuid%3D59154d097e3236fa9c313f02%26ext_trk%3Dbranch via @poshmarkapp #shopmycloset
161,Sizes 7-17 via Nike US Air Jordan 1 Mid SE 'Anthracite' =&gt; http://bit.ly/2jDqgEt
162,Check out Nike Air Jordan 1 Retro Mid BHM Men’s Size 8 burgundy Deep Garnet 647561-605 #Jordan https://ebay.us/9Muulh via @eBay
163,NEW RELEASE #ad Air Jordan 1 Mid SE 'ANTHRACITE' is now live direct from nike! BUY HERE: http://bit.ly/2jDkHpw
164,"Sizes 10.5+ restocked Air Jordan 1 Mid SE ""Yellow Toe"" with free shipping via Nike US BUY HERE: http://bit.ly/2WWm6Ke"
165,Ad: NEW Air Jordan 1 Mid SE 'Black/Anthracite' dropped via Nike US =&gt; http://bit.ly/2xKiwng
166,Nike Air Jordan 1 SE Mid Lakers Size: US 9 / 42½ ETA: 5 Days Full Payment @4.550 (exclude shipping) https://www.instagram.com/p/BzyCZeMgnDLD0CFTALuNYqKCWp5UikLD-eYCeI0/?igshid=16vk8a5ld2x35
167,NIKE AIR JORDAN 1 MID SE Q54 black/black-white-multi-color cj9219-001… [楽天] https://a.r10.to/hfaFYg #RakutenIchiba
168,NEW RELEASE #ad Air Jordan 1 Mid SE 'ANTHRACITE' is now live direct from nike! BUY HERE; http://bit.ly/2jDkHpw
169,"Air Jordan 1 Mid W ""Turf Orange"" is available via Nike BUY HERE: https://bit.ly/2XC09LX"
170,Nike Jordan Kids Air Jordan 1 Mid Bg White/Black/White/Hyper Jade Basketball Shoe 6.5 Kids US https://ift.tt/2YMa1Ef
171,"Sizes 10.5+ restocked Air Jordan 1 Mid SE ""Yellow Toe"" with free shipping via Nike US BUY HERE: http://bit.ly/2WWm6Ke"
172,Brand New: Air Jordan III “International Flight” size 10 $190 Air Jordan III OG Black Cement size 11 $320 Air Jordan III “Fire Red 2013” size 11 $230 Nike Air Force 1 Mid Supreme NBA size 10.5 $325 Nike Free… https://www.instagram.com/p/BzvfrJ4BvgO/?igshid=1jlx5lrjsihz2
173,Check out what I just added to my closet on Poshmark: Nike Air Jordan 1 Mid All Over Print Logos. https://poshmark.com/listing/5d25bdc6de696a1c65e454bc?utm_campaign=referral_code%3DSBORDELON78&amp;utm_source=tw_sh&amp;utm_content=feature%3Dsh_li_el_ios%26rfuid%3D5cbcba2d7bc3604595b9b548%26ext_trk%3Dbranch via @poshmarkapp #shopmycloset
174,Check out what I just added to my closet on Poshmark: Nike Air Jordan 1 Mid All Over Print Logos. https://poshmark.com/listing/5d25bdc6de696a1c65e454bc?utm_campaign=referral_code%3DSBORDELON78&amp;utm_source=tw_sh&amp;utm_content=feature%3Dsh_li_cl_ios%26rfuid%3D5cbcba2d7bc3604595b9b548%26ext_trk%3Dbranch via @poshmarkapp #shopmycloset
175,Air Jordan 1 Mid WMNS Style Code: BQ6472-009 Release Date: TBA Price: $110 http://bit.ly/loveYeezy
176,Air Jordan 1 Mid “Chicago” Best quality！ Free shipping！ If u interested，DM us or contact our whatsapp. #adidas #nike #nikeairmax #jordan#sneakers #sneakerhead #kicks #kicksonfire #kicksoftheday #hypebeast… https://www.instagram.com/p/Bzu17kFlz1A/?igshid=141ce0qcvb506
177,"RESTOCK! Air Jordan 1 Mid ""Black/White"" pour femme sur Nike http://bit.ly/32kVvFs"
178,EU ONLY: RESTOCK Women's Air Jordan 1 Mid 'White/Black/Gym Red' on Nike EU FR:http://bit.ly/2Rciz4i UK:http://bit.ly/2wQdtl2 DE:http://bit.ly/2XHy7Q3 NL:http://bit.ly/2MGsFM6 ES:http://bit.ly/2X6QPn4 IT:http://bit.ly/2XHhjIV
179,Live via Snipes - Nike Air Jordan 1 Mid Obsidian (EU Shipping only) -&gt; http://tinyurl.com/yyf96zmz
180,Air Jordan 1 Mid SE Premium Style Code: 852542-401 Price: $120 Where to Buy Nike: Coming Soon Finishline: Coming Soon Eastbay: Coming Soon 
181,Air Jordan 1 Mid SE Premium Style Code: 852542-401 Price: $120 Where to Buy Nike: Coming Soon Finishline: Coming Soon Eastbay: Coming Soon 
182,Air Jordan 1 Mid SE Premium Style Code: 852542-401 Price: $120 Where to Buy Nike: Coming Soon Finishline: Coming Soon Eastbay: Coming Soon 
183,Air Jordan 1 Mid SE Premium Style Code: 852542-401 Price: $120 Where to Buy Nike: Coming Soon Finishline: Coming Soon Eastbay: Coming Soon 
184,This Air Jordan 1 Mid Pairs Hyper Royal With Hyper Violet #sneakerhead #sneakersforlife #sneakersforsale #sneakersale #shoes #shoecollector #shoecollection #shoe #shoeaddiction #shoeaddict #shoegame #nike #jordan 
185,This Air Jordan 1 Mid Pairs Hyper Royal With Hyper Violet #sneakerhead #sneakersforlife #sneakersforsale #sneakersale #shoes #shoecollector #shoecollection #shoe #shoeaddiction #shoeaddict #shoegame #nike #jordan https://www.instagram.com/p/BzuMZxUJwjX/?igshid=1r05n2opp5avp
186,@TEE_MARIEX3 RT @SOLELINKS: Ad: NEW Women's Air Jordan 1 Mid 'Turf Orange' now available via Nike US =&gt; http://bit.ly/2XD7PNK
187,Ad: NEW Women's Air Jordan 1 Mid 'Turf Orange' now available via Nike US =&gt; http://bit.ly/2XD7PNK
188,Check out Nike Air Jordan 1 Retro Mid Gym Red Men’s Size 11.5 White Black 554724-605 #Jordan https://ebay.us/WsGvS2 via @eBay
189,This Air Jordan 1 Mid Pairs Hyper Royal With Hyper Violet. Coming soon on http://Nike.com Retail is $110 #nike #nikeair #jordan #jordans #jordandepot #jordansdaily #jumpman #jumpman23 #hypebeast #hype #complexkicks… https://www.instagram.com/p/BztMFCPl_at/?igshid=1d6lx8ejj7xiw
190,"Also restocked via Snipes: US9 - 10.5 Nike Air Jordan 1 Mid ""Yellow Toe"" (EU Shipping only) -&gt; http://tinyurl.com/y6os8ew9"
191,Check out what I just added to my closet on Poshmark: Nike Air Jordan 1 Mid Black/Fire Pink-Photo Blue. https://poshmark.com/listing/5d213f2626219f1d45ab2271?utm_campaign=referral_code%3DSBORDELON78&amp;utm_source=tw_sh&amp;utm_content=feature%3Dsh_li_el_ios%26rfuid%3D5cbcba2d7bc3604595b9b548%26ext_trk%3Dbranch via @poshmarkapp #shopmycloset
192,Check out what I just added to my closet on Poshmark: Nike Air Jordan 1 Mid - “Cement Gray”. https://poshmark.com/listing/5d24c7e57a8173874fe39403?utm_campaign=referral_code%3DVTVSN&amp;utm_source=tw_sh&amp;utm_content=feature%3Dsh_li_cl_ios%26rfuid%3D5a8c8a87d36231b0c3c05676%26ext_trk%3Dbranch via @poshmarkapp #shopmycloset
193,👌👌👌👌 Nike Air Jordan 1 MID Original New Arrival Men's Basketball Shoes Outdoor Sports Sneakers #554724 https://buyandfast.com/nike-air-jordan-1-mid-original-new-arrival-mens-basketball-shoes-outdoor-sports-sneakers-554724/ https://buyandfast.com/ Free Shipping
194,NIKE AIR JORDAN 1 MID “Hyper Royal/Hyper Violet/White” &gt;&gt;http://bit.ly/2eoeNlg
195,NIKE AIR JORDAN 1 MID “Hyper Royal/Hyper Violet/White” &gt;&gt;http://bit.ly/2eoeNlg
196,Air Jordan 1 Mid SE Premium Style Code: 852542-401 Price: $120 Where to Buy Nike: Coming Soon Finishline: Coming Soon Eastbay: Coming Soon http://bit.ly/sneakersnew
197,Air Jordan 1 Mid SE Premium Style Code: 852542-401 Price: $120 Where to Buy Nike: Coming Soon Finishline: Coming Soon Eastbay: Coming Soon http://bit.ly/sneakersnew
198,Air Jordan 1 Mid SE Premium Style Code: 852542-401 Price: $120 Where to Buy Nike: Coming Soon Finishline: Coming Soon Eastbay: Coming Soon http://bit.ly/sneakersnew
199,Air Jordan 1 Mid SE Premium Style Code: 852542-401 Price: $120 Where to Buy Nike: Coming Soon Finishline: Coming Soon Eastbay: Coming Soon http://bit.ly/sneakersnew
200,Air Jordan 1 Mid SE Premium Style Code: 852542-401 Price: $120 Where to Buy Nike: Coming Soon Finishline: Coming Soon Eastbay: Coming Soon http://bit.ly/sneakersnew
201,Air Jordan 1 Mid SE Premium Style Code: 852542-401 Price: $120 Where to Buy Nike: Coming Soon Finishline: Coming Soon Eastbay: Coming Soon http://bit.ly/sneakersnew
202,Air #Jordan 1 Mid SE Premium Style Code: 852542-401 Price: $120 Where to Buy Nike: Coming Soon Finishline: Coming Soon Eastbay: Coming Soon &gt;&gt;http://bit.ly/2eoeNlg
203,Air Jordan 1 Mid SE Premium Style Code: 852542-401 Price: $120 Where to Buy Nike: Coming Soon Finishline: Coming Soon Eastbay: Coming Soon http://bit.ly/sneakersnew
204,Air #Jordan 1 Mid SE Premium Style Code: 852542-401 Price: $120 Where to Buy Nike: Coming Soon Finishline: Coming Soon Eastbay: Coming Soon http://bit.ly/sneakersnew
205,Air Jordan 1 Mid SE Premium Style Code: 852542-401 Price: $120 Where to Buy Nike: Coming Soon Finishline: Coming Soon Eastbay: Coming Soon http://bit.ly/sneakersnew
206,Air Jordan 1 Mid SE Premium Style Code: 852542-401 Price: $120 Where to Buy Nike: Coming Soon Finishline: Coming Soon Eastbay: Coming Soon http://bit.ly/sneakersnew
207,Air Jordan 1 Mid SE Premium Style Code: 852542-401 Price: $120 Where to Buy Nike: Coming Soon Finishline: Coming Soon Eastbay: Coming Soon http://bit.ly/sneakersnew
208,Nike Air Jordan 1 Mid SE Nylon Size: US 8 US 8½ US 9 US 9½ ETA: 5 Days Full Payment 2.950 (exclude shipping) https://www.instagram.com/p/BzsCfCyguVgV4lc-nL6P1lG003Aau8EWPzxHs40/?igshid=bfcir9y1xy4y
209,Check out Nike Air Jordan 1 Retro Mid Lakers Men’s Size 9.5 University Gold 554724-708 #Jordan https://ebay.us/jXY80c via @eBay
210,Check out Nike Air Jordan 1 Retro Mid Men’s Size 8 Royal Paint Splatter Print 554724-048 #Jordan https://ebay.us/80VjdC via @eBay
211,Air Jordan 1 Mid SE Premium Color: Stain Gold/Obsidian-White Style Code: 852542-401 Price: $120 http://bit.ly/loveYeezy
212,"RESTOCK! Nike Air Jordan 1 Mid SE ""What The"" Field Purple White Gym Red Size: US 7 - US 12 (incl.half size) ETA: 5 Days Full Payment 3.450 (exclude shipping) https://www.instagram.com/p/Bzpu0y_AGBjH4ws2FP5sMeS2o__0HRk0GOvEm80/?igshid=dcun4dxp3pus"
213,Price reduced on #Nike US. Air Jordan 1 Mid. Retail $110. Now $87 shipped. —&gt; http://bit.ly/2JiL7Xv #ad
214,"👌👌👌👌 Nike Air Jordan 1 Mid AJ1 Black Yellow Joe Men's Basketball Shoes Sneakers, Original Outdoor Non-slip Shoes 554724 035 https://buyandfast.com/nike-air-jordan-1-mid-aj1-black-yellow-joe-mens-basketball-shoes-sneakers-original-outdoor-non-slip-shoes-554724-035-2/ https://buyandfast.com/ Free Shipping"
215,"Special Release - In Stock Nike Air Jordan 1 Mid ""Satin - Top Three"" SA PRICE: ₱ 9, 495 _ (SIZE: 7 - 12 US | Men's Size) _ ▪ Meet-ups: ✔ (Cubao, &amp; BGC) ▪ Cash on Delivery: ✔️ ▪ We Ship Nationwide 🚚 🛫 _ 📞☎️💬[ For… https://www.instagram.com/p/Bzm-3pfBXAu/?igshid=1cq9e49yoi3nj"
216,【NEW ARRIVAL】 NIKE WMNS AIR JORDAN 1 MID white/gym red-black bq6472-101 https://item.rakuten.co.jp/ltd-online/bq6472-101/ #nike #airjordan #jordan #ナイキ #エアジョーダン1 #スニーカー #足元くら部 #スニーカーコーデ #ジョーダン #足元倶楽部… https://www.instagram.com/p/Bzm7RmZhagF/?igshid=yblpgjjk7npe
217,【NEW ARRIVAL】 NIKE WMNS AIR JORDAN 1 MID white/gym red-black bq6472-101 https://item.rakuten.co.jp/ltd-online/bq6472-101/ #nike #airjordan #jordan #ナイキ #エアジョーダン1 #スニーカー #足元くら部 #スニーカーコーデ #ジョーダン #足元倶楽部… https://www.instagram.com/p/Bzm7RmZhagF/?igshid=1f12o30x3k59y
218,Check out what I just added to my closet on Poshmark: Nike Air Jordan 1 Mid Black/Fire Pink-Photo Blue. https://poshmark.com/listing/5d213f2626219f1d45ab2271?utm_campaign=referral_code%3DSBORDELON78&amp;utm_source=tw_sh&amp;utm_content=feature%3Dsh_li_cl_ios%26rfuid%3D5cbcba2d7bc3604595b9b548%26ext_trk%3Dbranch via @poshmarkapp #shopmycloset
219,Check out what I just added to my closet on Poshmark: 2013 Nike Air Jordan 1 Mid True Blue Cement Grey. https://poshmark.com/listing/5d16887dafade89aecad7588?utm_campaign=referral_code%3DSBORDELON78&amp;utm_source=tw_sh&amp;utm_content=feature%3Dsh_li_el_ios%26rfuid%3D5cbcba2d7bc3604595b9b548%26ext_trk%3Dbranch via @poshmarkapp #shopmycloset
220,Check out what I just added to my closet on Poshmark: Black Nike Jordan Air 1 Mid Men’s. https://poshmark.com/listing/5c0acb0bf63eeaebcca2ca2b?utm_campaign=referral_code%3DTHEJEANSHACK&amp;utm_source=tw_sh&amp;utm_content=feature%3Dsh_li_el_ios%26rfuid%3D5b55331c2aa96a7337b71bbd%26ext_trk%3Dbranch via @poshmarkapp #shopmycloset
221,"Air Jordan 1 Mid “New Love” 2017 Size: 10 w/Replacement Box Price: $180 Condition: Used 8/10 Available In Store 650 Port Chicago Hwy Bay Point, CA 94565 (925)250-8413 #SaintsKicks #jordan #nike #supreme #adidas… https://www.instagram.com/p/Bzlnp7rpOea/?igshid=q1wxddpwpi5i"
222,Icons: Nike Air Jordan 1 Mid... ✨⁠ http://www.kosmosstore.com
223,"Special Release - In Stock Nike Air Jordan 1 Mid ""Iridescent"" SA PRICE: ₱ 9, 495 _ (SIZE: 7 - 12 US | Men's Size) _ ▪ Meet-ups: ✔ (Cubao, RobMag &amp; BGC) ▪ Cash on Delivery: ✔️ ▪ We Ship Nationwide 🚚 🛫 _ 📞☎️💬[ For… https://www.instagram.com/p/BzlTlA4B1BW/?igshid=vaw652fzqoyj"
224,The Air Jordan 1 Mid Pairs Navy With A Satin Gold Finish #sneakerhead #sneakersforlife #sneakersforsale #sneakersale #shoes #shoecollector #shoecollection #shoe #shoeaddiction #shoeaddict #shoegame #nike #jordan 
225,The Air Jordan 1 Mid Pairs Navy With A Satin Gold Finish #sneakerhead #sneakersforlife #sneakersforsale #sneakersale #shoes #shoecollector #shoecollection #shoe #shoeaddiction #shoeaddict #shoegame #nike #jordan https://www.instagram.com/p/BzjtTzqJ7K1/?igshid=559mf0l65ju5
226,Treat Yourself to Nike's Cotton Candy-Like Air Jordan 1 Mid GS Sneakers 
227,(eBay Sponsored) Nike Toddler Kids Air Jordan 1 Retro Mid New Love Black Yellow Varsity Maize 10C http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&amp;toolid=10039&amp;campid=5338544985&amp;item=143320177475&amp;vectorid=229466&amp;lgeo=1&amp;utm_source=dlvr.it&amp;utm_medium=twitter
228,#FOOTWEAR Nike Air Jordan 1 Mid GS “Coral Stardust” 
229,Triple White AJ 1 Nike AIR JORDAN 1 MID (554724-129) - https://store.kix-files.com/collections/pre-order/products/nike-air-jordan-1-mid-554724-129 - #kixfiles #igsneakercommunity #sneakers #onlineshop #sneakershop… https://www.instagram.com/p/Bzh8HILAGfR/?igshid=fe41mqph0lba
230,Nike Wmns Air Jordan 1 Mid - Triple Black Patent (BQ6472-002) On sale Order link: https://www.kickscrew.com/nike-wmns-air-jordan-1-mid-triple-black-patent-bq6472-002.html #solecollector #dailysole #kicksonfire #nicekicks #kicksoftoday #kicks4sales #niketalk #igsneakercommuinty #kickstagram #sneakflies #hyperbeast #complexkicks #complex
231,Nike Wmns Air Jordan 1 Mid - Triple Black Patent (BQ6472-002) On sale Order link: https://www.kickscrew.com/nike-wmns-air-jordan-1-mid-triple-black-patent-bq6472-002.html #jordandepot #jumpman23 #nike #kickscrew #kickscrewcom #shoesgame #nikes #usa #la #ball #airjordan1 #airjordan1mid Black #ナイキ #スニーカー
